"","route_pattern_id","route_id","direction_id","route_pattern_name","route_pattern_time_desc","route_pattern_typicality","route_pattern_sort_order","representative_trip_id"
"260","33-7-1","33",1,"River St & Milton St - Forest Hills Station via W Milton St","Weekday evenings only",3,50330109,"50411975"
"261","33-4-1","33",1,"River St & Milton St - Forest Hills Station","",3,50330111,"50418977"
"262","34-3-0","34",0,"Forest Hills Station - Dedham Mall","",1,50340000,"50412544"
"263","34-_-0","34",0,"Forest Hills Station - Dedham Line","",3,50340004,"50412068_2"
"264","34-K-0","34",0,"Townsend St & Humboldt Ave - Dedham Line via Forest Hills","School days only",3,50340008,"50412003"
"265","34-3-1","34",1,"Dedham Mall - Forest Hills Station","",1,50340100,"50412545"
"266","34-_-1","34",1,"Dedham Line - Forest Hills Station","",3,50340104,"50412067_1"
"267","34-K-1","34",1,"Dedham Line - Townsend St & Humboldt Ave via Forest Hills","School days only",3,50340107,"50412058"
"268","34E-4-0","34E",0,"Forest Hills Station - Walpole Center","",1,50341000,"50412681"
"269","34E-2-0","34E",0,"Forest Hills Station - Walpole Center via Walpole St","Weekdays only",2,50341004,"50412685"
"270","34E-6-0","34E",0,"Forest Hills Station - East Walpole","",3,50341007,"50412717"
"271","34E-1-1","34E",1,"Walpole Center - Forest Hills Station","",1,50341100,"50412724"
"272","34E-2-1","34E",1,"Walpole Center - Forest Hills Station via Walpole St","Weekdays only",2,50341104,"50412736"
"273","34E-6-1","34E",1,"East Walpole - Forest Hills Station","",2,50341107,"50412674"
"274","35-1-0","35",0,"Forest Hills Station - Dedham Mall","",1,50350000,"50412788"
"275","35-_-0","35",0,"Forest Hills Station - Stimson St & Washington St","Mornings only",2,50350004,"50412790"
"276","35-3-0","35",0,"Ave Louis Pasteur - Dedham Mall via Forest Hills Station","School days only",3,50350008,"50412060"
"277","35-1-1","35",1,"Dedham Mall - Forest Hills Station","",1,50350100,"50412792"
"278","35-_-1","35",1,"Stimson St & Washington St - Forest Hills Station","",2,50350104,"50412791"
"279","35-2-1","35",1,"Stimson & Washington St - Ave Louis Pasteur via Forest Hills","School days only",3,50350108,"50412061"
"280","36-8-0","36",0,"Forest Hills Station - VA Hospital, West Roxbury","",1,50360000,"50412783"
"281","36-1-0","36",0,"Forest Hills Station - Millennium Park","Weekdays only",2,50360004,"50412895"
"282","36-5-0","36",0,"Forest Hills Station - Rivermoor Industrial Park","Weekday evenings only",3,50360007,"50412769"
"283","36-9-0","36",0,"Townsend & Humboldt - Charles River Loop via Forest Hills","School days only",3,50360009,"50412000"
"284","36-A-0","36",0,"Forest Hills Station - Charles River Loop","School days only",3,50360011,"50412070_2"
"285","36-8-1","36",1,"VA Hospital, West Roxbury - Forest Hills Station","",1,50360100,"50412815"
"286","36-1-1","36",1,"Millennium Park - Forest Hills Station","Weekdays only",2,50360104,"50412814"
"287","36-5-1","36",1,"Rivermoor Industrial Park - Forest Hills Station","Weekday evenings only",3,50360107,"50412847"
"288","36-_-1","36",1,"Charles River Loop - Forest Hills Station","School days only",3,50360109,"50412069_1"
"289","36-9-1","36",1,"Charles River Loop - Townsend & Humboldt via Forest Hills","School days only",3,50360112,"50411998"
"290","37-_-0","37",0,"Forest Hills Station - Baker St & Vermont St","",1,50370000,"50413033"
"291","37-D-0","37",0,"Forest Hills Station - LaGrange St & Corey St","School days only",3,50370004,"50412072_2"
"292","37-_-1","37",1,"Baker St & Vermont St - Forest Hills Station","",1,50370100,"50412761"
"293","37-3-1","37",1,"LaGrange St & Corey St - Forest Hills Station","School days only",3,50370104,"50411989"
"294","38-_-0","38",0,"Forest Hills Station - Wren St","",1,50380000,"50412073_2"
"295","38-1-0","38",0,"Townsend St & Humboldt Ave - Wren St via Forest Hills","School days only",3,50380004,"50411999"
"296","38-_-1","38",1,"Wren St - Forest Hills Station","",1,50380100,"50413191"
"297","38-C-1","38",1,"Centre & W Roxbury Pkwy - Forest Hills Station","School days only",3,50380104,"50411994_1"
"298","38-D-1","38",1,"Wren St - Forest Hills Station","School days only",3,50380106,"50411993_1"
"299","39-3-0","39",0,"Back Bay Station - Forest Hills Station","",1,50390000,"50314168"
"300","39-7-0","39",0,"Huntington Ave & Longwood Ave - Forest Hills Station","School days only",3,50390004,"50412068_1"
"301","39-Y-0","39",0,"Ave Louis Pasteur - Forest Hills Station via Brigham Cir","School days only",3,50390006,"50412066_1"
"302","39-_-0","39",0,"Haymarket Station - Cleary Square","Early mornings only",3,50390008,"50411988"
"303","39-3-1","39",1,"Forest Hills Station - Back Bay Station","",1,50390100,"50314166"
"304","39-7-1","39",1,"Forest Hills Station - Huntington Ave & Longwood Ave","School days only",3,50390104,"50411986_2"
"305","39-I-1","39",1,"Forest Hills Station - Ave Louis Pasteur","School days only",3,50390106,"50411993_2"
"306","39-_-1","39",1,"Cleary Square - Haymarket Station","Early mornings only",3,50390108,"50411987"
"307","40-_-0","40",0,"Forest Hills Station - Georgetowne via Alwin St (PM Route)","",1,50400000,"50412931"
"308","40-2-0","40",0,"Forest Hills Station - Georgetowne (AM Route)","Weekdays only",1,50400004,"50412932"
"309","40-_-1","40",1,"Georgetowne - Forest Hills Station (PM Route)","",1,50400100,"50412930"
"310","40-2-1","40",1,"Georgetowne - Forest Hills Station via Alwin St (AM Route)","Weekdays only",1,50400104,"50412937"
"311","4050-5-0","4050",0,"Forest Hills Station - Cleary Square via Georgetowne","",1,50401000,"50412973"
"312","4050-5-1","4050",1,"Cleary Square - Forest Hills Station via Metropolitan Ave","",1,50401100,"50412949"
"313","41-_-0","41",0,"JFK/UMass Station - Centre St & Eliot St","",1,50410000,"50412443"
"314","41-1-0","41",0,"Nubian Station - Centre St & Eliot St","Weekday early mornings only",3,50410004,"50412076"
"315","41-_-1","41",1,"Centre St & Eliot St - JFK/UMass Station","",1,50410100,"50412413"
"316","42-1-0","42",0,"Nubian Station - Forest Hills Station","",1,50420000,"50412303"
"317","42-1-1","42",1,"Forest Hills Station - Nubian Station","",1,50420100,"50412301"
"318","43-_-0","43",0,"Park St Station - Ruggles Station","",1,50430000,"50261482"
"319","43-_-1","43",1,"Ruggles Station - Park St Station","",1,50430100,"50261479"
"320","44-1-0","44",0,"Ruggles Station - Jackson Square Station","",1,50440000,"50260837"
"321","44-2-0","44",0,"Humboldt Ave & Townsend St - Jackson Square Station","School days only",3,50440004,"50248998"
"322","44-1-1","44",1,"Jackson Square Station - Ruggles Station","",1,50440100,"50260831"
"323","45-_-0","45",0,"Ruggles Station - Franklin Park","Weekdays only",1,50450000,"50260836"
"324","45-3-0","45",0,"Ruggles Station - Franklin Park via Eliot Square","",2,50450003,"50260839"
"325","45-1-0","45",0,"Ruggles Station - Ashmont Station","Late nights only",3,50450006,"50260829"
"326","45-_-1","45",1,"Franklin Park - Ruggles Station via Eliot Square","",1,50450100,"50260834"
"327","45-2-1","45",1,"Franklin Park - Nubian Station","School days only",3,50450104,"50263389"
"328","45-1-1","45",1,"Ashmont Station - Ruggles Station","Early mornings only",3,50450106,"50277616"
"329","47-8-0","47",0,"Broadway Station - Central Square, Cambridge","",1,50470000,"50263018"
"330","47-8-1","47",1,"Central Square, Cambridge - Broadway Station","",1,50470100,"50263060"
"331","50-_-0","50",0,"Forest Hills Station - Cleary Square","",1,50500000,"50412760"
"332","50-_-1","50",1,"Cleary Square - Forest Hills Station","",1,50500100,"50412770"
"333","51-_-0","51",0,"Forest Hills Station - Reservoir Station","",1,50510000,"50412996"
"334","51-9-0","51",0,"Forest Hills Station - Union Square, Boston via Reservoir","School days only",3,50510004,"50411990"
"335","51-_-1","51",1,"Reservoir Station - Forest Hills Station","",1,50510100,"50412997"
"336","51-1-1","51",1,"Greenough St & Tappan St - Forest Hills Station","School days only",3,50510104,"50412002"
"337","51-9-1","51",1,"Union Square, Boston - Forest Hills Station via Reservoir","School days only",3,50510106,"50411991"
"338","52-5-0","52",0,"Watertown - Dedham Mall via Meadowbrook Rd","Weekdays only",1,50520000,"50414205"
"339","52-4-0","52",0,"Watertown - Charles River Loop via Meadowbrook Rd","AM peak hours only",2,50520003,"50414217"
"340","52-5-1","52",1,"Dedham Mall - Watertown via Meadowbrook Rd","Weekdays only",1,50520100,"50414207"
"341","52-4-1","52",1,"Charles River Loop - Watertown via Meadowbrook Rd","Weekday mornings only",2,50520103,"50414206"
"342","55-_-0","55",0,"Copley Square - Jersey St & Queensberry St","Middays only",1,50550000,"50248960"
"343","55-_-1","55",1,"Jersey St & Queensberry St - Copley Square","",1,50550100,"50248958"
"344","57-_-0","57",0,"Kenmore Station - Watertown Yard","",1,50570000,"50248356"
"345","57-8-0","57",0,"Ave Louis Pasteur - Watertown Yard","School days only",3,50570004,"50248995"
"346","57-A-0","57",0,"Kenmore Station - Oak Square","School days only",3,50570006,"50248993"
"347","57-C-0","57",0,"Union Square, Boston - Watertown Yard","School days only",3,50570008,"50248994_3"
"348","57-H-0","57",0,"Haymarket Station - Watertown Yard","Early mornings only",3,50570010,"50248355"
"349","57-_-1","57",1,"Watertown Yard - Kenmore Station","",1,50570100,"50248198"
"350","57-A-1","57",1,"Oak Square - Kenmore Station","School days only",3,50570104,"50248997"
"351","57-4-1","57",1,"Cambridge St & Warren St - Kenmore Station","School days only",3,50570106,"50263376"
"352","57-H-1","57",1,"Watertown Yard - Haymarket Station","Early mornings only",3,50570108,"50248361"
"353","57-E-1","57",1,"Oak Square - Union Square, Boston","School days only",3,50570111,"50263407_1"
"354","59-2-0","59",0,"Watertown Square - Needham Junction","",1,50590000,"50248369"
"355","59-_-0","59",0,"Watertown Square - Needham Junction via Eliot St","Weekdays only",2,50590004,"50248368"
"356","59-2-1","59",1,"Needham Junction - Watertown Square","",1,50590100,"50248367"
"357","59-_-1","59",1,"Needham Junction - Watertown Square via Eliot St","Weekdays only",2,50590104,"50248382"
"358","60-_-0","60",0,"Kenmore Station - Chestnut Hill","",1,50600000,"50248260"
"359","60-2-0","60",0,"Kenmore Station - Boylston St & Tully St via Chestnut Hill","Weekdays only",2,50600004,"50248306"
"360","60-4-0","60",0,"Brookline Village - Boylston St & Tully St","Weekday early mornings only",3,50600007,"50248257"
"361","60-3-0","60",0,"Brookline Village - Chestnut Hill","Early mornings only",3,50600009,"50277646"
"362","60-_-1","60",1,"Chestnut Hill - Kenmore Station","",1,50600100,"50248258"
"363","60-2-1","60",1,"Boylston St & Tully St - Kenmore Station","Weekdays only",2,50600104,"50248305"
"364","60-3-1","60",1,"Chestnut Hill - Brookline Village","Late nights only",3,50600107,"50260897"
"365","61-_-0","61",0,"Waltham Center - North Waltham","",1,50610000,"50356901"
"366","61-_-1","61",1,"North Waltham - Waltham Center","",1,50610100,"50356902"
"367","62-3-0","62",0,"Alewife Station - Bedford VA Hospital","Weekdays only",1,50620000,"50357560"
"368","62-3-1","62",1,"Bedford VA Hospital - Alewife Station","Weekdays only",1,50620100,"50357557"
"369","627-6-0","627",0,"Alewife Station - Bedford VA Hospital","Weekdays only",1,50621000,"50357573"
"370","627-7-0","627",0,"Alewife Station - Bedford VA Hospital via Hanscom Airport","",2,50621003,"50357576"
"371","627-7-1","627",1,"Bedford VA Hospital - Alewife Station via Hanscom Airport","",1,50621100,"50357571"
"372","627-6-1","627",1,"Bedford VA Hospital - Alewife Station","Weekdays only",2,50621103,"50357567"
"373","64-6-0","64",0,"Kendall/MIT Station - Oak Square","Weekdays only",1,50640000,"50357623"
"374","64-_-0","64",0,"University Park - Oak Square","",3,50640003,"50359224"
"375","64-3-0","64",0,"Central Square, Cambridge - Oak Square","Late nights only",3,50640005,"50359229"
"376","64-6-1","64",1,"Oak Square - Kendall/MIT Station","Weekdays only",1,50640100,"50357621"
"377","64-_-1","64",1,"Oak Square - University Park","",3,50640103,"50359225"
"378","65-_-0","65",0,"Kenmore Station - Brighton Center","",1,50650000,"50248267"
"379","65-_-1","65",1,"Brighton Center - Kenmore Station","",1,50650100,"50248283"
"380","66-6-0","66",0,"Nubian Station - Harvard Square","",1,50660000,"50261369"
"381","66-5-0","66",0,"Nubian Station - Brighton Center","School days only",3,50660004,"50248982"
"382","66-B-0","66",0,"Nubian Station - Union Square, Boston","School days only",3,50660007,"50248994_2"
"383","66-6-1","66",1,"Harvard Square - Nubian Station","",1,50660100,"50261368"
"384","66-7-1","66",1,"Cambridge St & Warren St - Nubian Station","School days only",3,50660104,"50263375"
"385","66-B-1","66",1,"Union Square, Boston - Nubian Station","School days only",3,50660106,"50263407_2"
"386","67-4-0","67",0,"Alewife Station - Turkey Hill","Weekdays only",1,50670000,"50356074"
"387","67-4-1","67",1,"Turkey Hill - Alewife Station","Weekdays only",1,50670100,"50356076"
"388","68-_-0","68",0,"Kendall/MIT Station - Harvard Square","Weekdays only",1,50680000,"50356005"
"389","68-_-1","68",1,"Harvard Square - Kendall/MIT Station","Weekdays only",1,50680100,"50356003"
"390","69-_-0","69",0,"Lechmere Station - Harvard Square","",1,50690000,"50357339"
"391","69-_-1","69",1,"Harvard Square - Lechmere Station","",1,50690100,"50357338"
"392","69-1-1","69",1,"Cambridge St & Felton St - Lechmere Station","School days only",3,50690104,"50357649"
"393","70-6-0","70",0,"University Park - Market Place Dr","",1,50700000,"50356932"
"394","70-8-0","70",0,"University Park - Waltham Center","",1,50700004,"50356898"
"395","70-5-0","70",0,"University Park - Cedarwood","Weekdays only",3,50700008,"50356896"
"396","70-2-0","70",0,"Central Square, Cambridge - Watertown Square","Late nights only",3,50700011,"50356966"
"397","70-6-1","70",1,"Market Place Dr - University Park","",1,50700100,"50356933"
"398","70-8-1","70",1,"Waltham Center - University Park","",1,50700104,"50356899"
"399","70-5-1","70",1,"Cedarwood - University Park","Weekdays only",3,50700108,"50356897"
"400","70-3-1","70",1,"Waltham Center - Central Square, Cambridge","Late nights only",3,50700111,"50356965"
"401","71-_-0","71",0,"Harvard Station - Watertown Square","",1,50710000,"50327716"
"402","71-1-0","71",0,"Harvard Station - Watertown Square (Omits Cambridge Common)","",3,50710004,"50327943"
"403","71-3-0","71",0,"Harvard Square - Aberdeen Ave","AM peak hours only",3,50710008,"50356232"
"404","71-2-0","71",0,"Harvard Station, Upper Busway - Watertown Square","",3,50710010,"50321317"
"405","71-_-1","71",1,"Watertown Square - Harvard Station","",1,50710100,"50327717"
"406","71-1-1","71",1,"Watertown Square - Harvard Station (Omits Cambridge Common)","",3,50710104,"50327883"
"407","71-3-1","71",1,"Aberdeen Ave - Harvard Square","Weekdays only",3,50710108,"50356241"
"408","73-_-0","73",0,"Harvard Station - Waverley Square","",1,50730000,"50327722"
"409","73-1-0","73",0,"Harvard Station - Waverley Square (Omits Cambridge Common)","",2,50730004,"50327890"
"410","73-2-0","73",0,"Harvard Station, Upper Busway - Waverley Square","",3,50730008,"50321308"
"411","73-_-1","73",1,"Waverley Square - Harvard Station","",1,50730100,"50327727"
"412","73-1-1","73",1,"Waverley Square - Harvard Station (Omits Cambridge Common)","",3,50730104,"50327805"
"413","74-1-0","74",0,"Harvard Station - Belmont Center","",1,50740000,"50356132"
"414","74-1-1","74",1,"Belmont Center - Harvard Station","",1,50740100,"50356187"
"415","75-1-0","75",0,"Harvard Station - Belmont Center","",1,50750000,"50356165"
"416","75-2-0","75",0,"Harvard Station - Aberdeen Ave","Weekdays only",2,50750004,"50356240"
"417","75-1-1","75",1,"Belmont Center - Harvard Station","",1,50750100,"50356140"
"418","75-2-1","75",1,"Aberdeen Ave - Harvard Station","AM peak hours only",2,50750104,"50356233"
"419","76-_-0","76",0,"Alewife Station - Lincoln Lab via Hanscom Civil Air Terminal","Weekdays only",1,50760000,"50357540"
"420","76-3-0","76",0,"Alewife Station - Lincoln Lab","Weekdays only",2,50760002,"50357565"
"421","76-3-1","76",1,"Lincoln Lab - Alewife Station via Hanscom Civil Air Terminal","Weekdays only",1,50760100,"50357563"
"422","76-_-1","76",1,"Lincoln Lab - Alewife Station","Weekdays only",1,50760101,"50357541"
"423","77-_-0","77",0,"Harvard Station - Arlington Heights","",1,50770000,"50357116"
"424","77-4-0","77",0,"Harvard Station - North Cambridge","",3,50770004,"50327982"
"425","77-_-1","77",1,"Arlington Heights - Harvard Station","",1,50770100,"50357118"
"426","77-4-1","77",1,"North Cambridge - Harvard Station","",2,50770104,"50327993"
"427","77-1-1","77",1,"Appleton St & Massachusetts Ave - Harvard Station","School days only",3,50770108,"50355908"
"428","78-1-0","78",0,"Harvard Station - Arlmont Village","",1,50780000,"50356134"
"429","78-1-1","78",1,"Arlmont Village - Harvard Station","",1,50780100,"50356133"
"430","80-_-0","80",0,"Lechmere Station - Arlington Center","",1,50800000,"50355914"
"431","80-_-1","80",1,"Arlington Center - Lechmere Station","",1,50800100,"50355913"
"432","83-1-0","83",0,"Central Square, Cambridge - Rindge Ave","",1,50830000,"50357451"
"433","83-2-0","83",0,"Broadway & Felton St - Rindge Ave","School days only",3,50830004,"50355900"
"434","83-1-1","83",1,"Rindge Ave - Central Square, Cambridge","",1,50830100,"50357450"
"435","85-_-0","85",0,"Kendall/MIT Station - Spring Hill","Weekdays only",1,50850000,"50356044"
"436","85-_-1","85",1,"Spring Hill - Kendall/MIT Station","Weekdays only",1,50850100,"50355903"
"437","86-_-0","86",0,"Reservoir Station - Sullivan Square Station","",1,50860000,"50356469"
"438","86-_-1","86",1,"Sullivan Square Station - Reservoir Station","",1,50860100,"50356468"
"439","87-2-0","87",0,"Lechmere Station - Arlington Center","",1,50870000,"50356670"
"440","87-_-0","87",0,"Lechmere Station - Clarendon Hill","",2,50870004,"50356718"
"441","87-2-1","87",1,"Arlington Center - Lechmere Station","",1,50870100,"50356669"
"442","87-_-1","87",1,"Clarendon Hill - Lechmere Station","",2,50870104,"50356719"
"443","88-_-0","88",0,"Lechmere Station - Clarendon Hill","",1,50880000,"50356667"
"444","88-1-0","88",0,"Highland Ave & School St - Clarendon Hill","School days only",3,50880004,"50355904"
"445","88-_-1","88",1,"Clarendon Hill - Lechmere Station","",1,50880100,"50356668"
